Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	log_extinction[1]	log_extinction[2]	log_extinction[3]	log_extinction[4]	log_speciation[1]	log_speciation[2]	log_speciation[3]	log_speciation[4]	rate_01	rate_02	rate_03	rate_10	rate_12	rate_13	rate_20	rate_21	rate_23	rate_30	rate_31	rate_32	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]
370300	-5706.51	-5726.81	20.3048	0.211879	0.0415584	0.0135214	0.0165182	-1.55174	-3.18065	-4.30348	-4.10329	-0.776832	-1.79962	-1.79148	-1.5604	0.05532981	0.006447774	0.01298502	0.006836554	8.998983e-06	0.0006983529	0.0007356543	0.0006730519	7.450509e-05	0.002441064	0.0002558728	0.01032631	0.159862	0.433465	0.11144	0.295233	0.459861	0.165362	0.166714	0.210052
370350	-5710	-5725.04	15.0406	0.196698	0.0355263	0.0198474	0.0135877	-1.62608	-3.33748	-3.91968	-4.29859	-0.818939	-1.77653	-1.83362	-1.4974	0.04721874	0.006839125	0.01892618	0.006679222	0.0002274184	0.0002886226	0.001523926	0.005626577	0.0001427276	0.005630133	6.800331e-05	0.01101855	0.884913	0.00213223	0.0217887	0.0911661	0.440899	0.169225	0.159833	0.223712
370400	-5713.08	-5733.68	20.5983	0.290125	0.0234122	0.0129913	0.0190468	-1.23744	-3.7545	-4.34348	-3.96086	-0.678998	-1.82189	-2.11847	-1.47048	0.04302142	0.008369076	0.009991447	0.003571034	0.0008871965	0.0003047392	0.001584225	0.0005328314	0.0007725614	0.006564244	8.577234e-05	0.00991787	0.14425	0.00290001	0.583965	0.268885	0.507125	0.16172	0.120216	0.229816
370450	-5713.41	-5731.14	17.7321	0.245714	0.0334656	0.0261298	0.0143919	-1.40359	-3.39724	-3.64468	-4.24109	-0.707682	-1.76209	-1.82776	-1.39539	0.04772495	0.005242276	0.02076884	0.002978635	0.001468364	0.0004295484	0.001326373	0.003388867	4.334199e-05	0.004094542	6.985126e-06	0.01441395	0.320759	0.331914	0.3441	0.00322636	0.492785	0.171686	0.160774	0.247736
370500	-5703.43	-5723.99	20.5598	0.184602	0.0554546	0.0234197	0.0193913	-1.68955	-2.89219	-3.75418	-3.94293	-0.750047	-1.96257	-1.86548	-1.52118	0.07089164	0.006141799	0.0153363	0.003990219	8.432106e-05	1.393045e-05	0.002619645	8.288358e-05	0.0004463502	0.002039977	1.263325e-07	0.0111494	0.519578	0.325698	0.0367193	0.118004	0.472344	0.140498	0.154822	0.218454
370550	-5706.75	-5723.42	16.6678	0.0771345	0.089255	0.0429738	0.0182841	-2.5622	-2.41626	-3.14716	-4.00172	-0.920597	-1.60165	-1.74383	-1.49401	0.06943445	0.007994375	0.0227677	0.004420182	0.000754075	6.661243e-05	0.0004676217	3.567501e-06	0.001782719	0.004831252	3.89534e-06	0.00715989	0.397135	0.296721	0.160962	0.145182	0.398281	0.201565	0.174849	0.224471
370600	-5708.8	-5728.78	19.9756	0.0411259	0.038376	0.0834682	0.0204854	-3.19112	-3.26032	-2.48329	-3.88804	-0.986983	-1.6998	-1.79309	-1.48661	0.05909529	0.0192756	0.01457548	0.006055995	0.0001832831	1.170438e-05	0.0004986744	0.001084768	0.0001220735	0.0007326156	2.72635e-06	0.008929751	0.129871	0.655923	0.0162266	0.19798	0.372699	0.182719	0.166445	0.226137
370650	-5710.29	-5731	20.7105	0.0932837	0.0487277	0.0883576	0.0163617	-2.37211	-3.02151	-2.42636	-4.11281	-0.974586	-1.84594	-1.67685	-1.483	0.04250285	0.009428215	0.02150996	0.005220493	0.001255669	3.301995e-06	0.003574934	0.003742546	0.0002079497	0.002672684	1.425064e-05	0.01068643	0.712929	0.137046	0.121325	0.0287001	0.377349	0.157877	0.186963	0.226957
370700	-5708.46	-5729.58	21.1186	0.275247	0.0570418	0.0694819	0.0170172	-1.29009	-2.86397	-2.66669	-4.07353	-0.595489	-1.73069	-1.77941	-1.50245	0.04839347	0.008865894	0.01391544	0.007431187	0.0005146	5.540684e-07	0.0002776982	0.0002478638	0.005994348	0.006137107	0.0002002669	0.009857662	0.409365	0.210971	0.126962	0.252702	0.551293	0.177163	0.168737	0.222584
370750	-5703.05	-5731.79	28.7406	0.211745	0.0517871	0.048599	0.0211112	-1.55237	-2.96061	-3.02415	-3.85795	-0.844379	-1.87437	-1.94726	-1.54299	0.05044635	0.01075206	0.01322961	0.001762399	7.911604e-05	4.992894e-08	0.00053287	0.0001650034	0.00074812	0.003745474	0.00040547	0.008589845	0.208613	0.48252	0.207253	0.101615	0.429824	0.153451	0.142664	0.213741
370800	-5703.37	-5728.27	24.8952	0.088747	0.0567891	0.106884	0.0258778	-2.42197	-2.86841	-2.23601	-3.65437	-0.971813	-1.76143	-1.49717	-1.49665	0.0622616	0.01049595	0.01574232	0.001802089	0.0001190087	8.986363e-07	0.002213391	6.824295e-05	5.31732e-05	0.0009691743	0.0001799881	0.01073027	0.565253	0.100112	0.122157	0.212478	0.378396	0.171799	0.223762	0.223879
370850	-5712.24	-5729.75	17.5116	0.0406817	0.021372	0.0516943	0.0320471	-3.20198	-3.84567	-2.96241	-3.44055	-0.96725	-1.90596	-1.71496	-1.43375	0.05278186	0.00649	0.01743272	0.01086648	0.002280074	5.240189e-05	0.0001384519	0.0003552712	0.0001788309	0.003105435	9.46824e-05	0.01213092	0.322688	0.183455	0.225308	0.268549	0.380127	0.148679	0.179971	0.238413
370900	-5710.46	-5729.85	19.3877	0.145266	0.022137	0.0243773	0.0258343	-1.92919	-3.81051	-3.7141	-3.65605	-0.846565	-1.83386	-1.85628	-1.49321	0.05097624	0.01254988	0.0205438	0.004323895	0.003375092	1.150185e-05	6.195075e-05	0.001106332	4.130801e-05	0.001086706	0.0005506703	0.007973165	0.226701	0.0573794	0.32293	0.392989	0.428885	0.159796	0.156253	0.224651
370950	-5713.16	-5722.34	9.17581	0.130067	0.02261	0.105676	0.0227295	-2.0397	-3.78936	-2.24738	-3.78409	-0.841563	-1.88258	-1.71291	-1.50648	0.06713207	0.02156854	0.0182954	0.009013142	0.0001170223	1.40938e-05	0.001091656	4.66557e-05	7.346545e-06	0.002250575	0.002208494	0.01544409	0.643145	0.0114702	0.297701	0.047683	0.431036	0.152197	0.18034	0.221688
371000	-5712.07	-5731.56	19.482	0.117504	0.0376544	0.0431832	0.0258617	-2.14129	-3.27931	-3.1423	-3.65499	-0.947861	-1.85557	-1.61902	-1.48061	0.0486355	0.008682104	0.01902336	0.001902688	0.0002860979	0.001597328	0.001419273	0.0006942614	7.299422e-06	0.008219318	0.0003944446	0.01030933	0.411911	0.171267	0.0407965	0.376026	0.387569	0.156364	0.198092	0.227499
371050	-5715.23	-5729.2	13.9759	0.198481	0.0475215	0.0299797	0.00828636	-1.61706	-3.04657	-3.50724	-4.79314	-0.768681	-1.87739	-1.55232	-1.50846	0.04752644	0.01241547	0.01922956	0.01058606	0.0001844748	0.0009628446	0.0003277622	0.003205842	0.0002779899	0.002919833	0.0006060478	0.006444708	0.306506	0.350121	0.126178	0.217194	0.463624	0.152989	0.211757	0.22125
371100	-5708.63	-5729.09	20.4581	0.178796	0.0559535	0.0764083	0.0226007	-1.72151	-2.88324	-2.57166	-3.78978	-0.858472	-2.01096	-1.63616	-1.53348	0.06479111	0.01129223	0.01280954	0.002930186	0.0006581973	4.920896e-07	0.0006266756	0.0009547086	0.0001154543	0.00210461	0.0005394553	0.01165072	0.237721	0.137304	0.285768	0.339207	0.423809	0.13386	0.194726	0.215783
371150	-5715.59	-5724.12	8.53133	0.189017	0.0411713	0.0414749	0.00953985	-1.66592	-3.19001	-3.18267	-4.65228	-0.788154	-1.77792	-1.76775	-1.58301	0.06264833	0.01115448	0.009589883	0.01211035	9.359758e-05	1.693987e-05	0.0008871848	0.001038722	0.007723436	0.004567563	0.0005022879	0.01298292	0.635321	0.0413451	0.0662742	0.257059	0.454683	0.168989	0.170717	0.205357
371200	-5712.38	-5726.06	13.6821	0.110515	0.0493366	0.0390096	0.00609462	-2.20261	-3.00909	-3.24395	-5.10035	-0.823828	-1.68701	-1.66557	-1.50969	0.06106458	0.008209696	0.01638036	0.002161251	3.885665e-05	9.518061e-05	0.0002539094	0.001726086	0.003115944	0.002876541	0.00054337	0.01288563	0.515575	0.249722	0.0677854	0.166917	0.438749	0.185073	0.189082	0.220979
371250	-5712.39	-5735.51	23.122	0.172937	0.0604602	0.0518812	0.00514297	-1.75483	-2.80577	-2.9588	-5.27012	-0.941443	-1.76956	-1.77246	-1.46223	0.04482952	0.005717798	0.01613911	0.003462092	0.0003112879	0.000275081	0.0003472387	0.0007641127	0.0009970429	0.0006236201	3.696077e-05	0.01375477	0.1612	0.0877015	0.403672	0.347426	0.390065	0.170408	0.169915	0.231718
371300	-5704.31	-5722.06	17.7443	0.212562	0.0764675	0.0269151	0.00642695	-1.54852	-2.57089	-3.61507	-5.04725	-0.820986	-1.73801	-2.01922	-1.52778	0.05763859	0.01339896	0.01665596	0.004842372	7.2866e-05	0.0001558311	0.002374817	0.0003683638	0.0005558939	0.003151329	4.145795e-08	0.01063303	0.40844	0.415131	0.0352723	0.141157	0.439998	0.175869	0.132758	0.217017
371350	-5714.22	-5725.73	11.5138	0.157066	0.0272121	0.0250622	0.00932361	-1.85109	-3.60409	-3.68639	-4.67521	-0.923109	-2.04701	-1.61613	-1.47477	0.06282997	0.01627023	0.01746668	0.007391283	8.884641e-05	0.0007262556	0.001746372	0.0002338829	0.0003427194	0.001158262	2.043003e-05	0.009205378	0.0638684	0.247685	0.483196	0.205251	0.397282	0.12912	0.198667	0.228832
371400	-5706.53	-5725.92	19.3906	0.0910453	0.0210701	0.048133	0.0143162	-2.3964	-3.8599	-3.03379	-4.24637	-0.996454	-1.94797	-1.5606	-1.42564	0.04629924	0.01350324	0.02118403	0.007259108	0.000550365	3.420721e-05	0.0001973757	0.0004776945	3.907517e-05	0.003021155	7.83562e-05	0.009830929	0.533133	0.190321	0.249347	0.0271993	0.369186	0.142563	0.210009	0.240355
371450	-5709.67	-5736.64	26.9671	0.149745	0.0390209	0.0405936	0.0159627	-1.89882	-3.24366	-3.20415	-4.1375	-0.863911	-1.69418	-1.8464	-1.51018	0.04350173	0.007581203	0.009998587	0.006972357	0.0008363994	0.003149914	3.480455e-07	2.258169e-05	0.003779022	0.00458508	2.862896e-05	0.00688762	0.147145	0.557297	0.199927	0.0956315	0.421511	0.18375	0.157804	0.220869
371500	-5714.53	-5736.76	22.2334	0.146315	0.0168099	0.109627	0.0105945	-1.92199	-4.08579	-2.21067	-4.54742	-0.982675	-1.79115	-1.68076	-1.41672	0.04172737	0.01241602	0.01325563	0.002428335	7.691084e-05	0.001577808	6.330333e-06	0.001165343	0.0004535105	0.005760441	0.00133573	0.009009583	0.326236	0.100718	0.267719	0.305328	0.374308	0.166768	0.186232	0.242508
371550	-5709.54	-5732.1	22.5613	0.151166	0.0488249	0.0419136	0.018789	-1.88938	-3.01952	-3.17215	-3.97448	-0.805628	-1.76963	-1.82801	-1.37397	0.04007166	0.01039341	0.01699101	0.006209716	0.0002497329	0.0005601689	5.550223e-05	0.00135825	0.001928661	0.003903498	3.326196e-05	0.01039358	0.521454	0.0148221	0.21039	0.253334	0.446807	0.170396	0.160733	0.2531
371600	-5706.98	-5735.94	28.9595	0.248483	0.023219	0.0468868	0.0307459	-1.39238	-3.76279	-3.06002	-3.482	-0.729168	-2.04747	-1.97956	-1.45487	0.04147742	0.004957719	0.01641853	0.004350488	3.902535e-05	0.0001192327	0.0003364447	0.004178988	2.417513e-05	0.005358364	3.275059e-06	0.007792514	0.450732	0.0741558	0.19803	0.277083	0.48231	0.129061	0.13813	0.23343
371650	-5711.51	-5732.77	21.2586	0.0937701	0.0434303	0.103325	0.0324566	-2.36691	-3.1366	-2.26987	-3.42785	-0.862862	-1.86377	-1.85927	-1.3962	0.05050963	0.01364145	0.01234687	0.007853855	0.0004685279	5.008909e-05	0.0004662224	0.0005140346	0.001981178	0.0009585965	2.972898e-05	0.01297326	0.786245	0.0140298	0.109904	0.0898212	0.421953	0.155086	0.155786	0.247535
371700	-5702.97	-5731.33	28.3643	0.115575	0.0686973	0.0305267	0.0265958	-2.15784	-2.67804	-3.48915	-3.627	-0.968385	-1.66114	-1.82419	-1.38042	0.05181206	0.008664269	0.01811918	0.004351122	9.159753e-06	7.391506e-06	0.002492415	0.001020298	2.586629e-07	0.002058622	6.521154e-05	0.007660525	0.0184169	0.509438	0.0774146	0.394731	0.379696	0.189923	0.161349	0.251473
371750	-5703.65	-5731.11	27.4612	0.124776	0.0952958	0.0443457	0.04586	-2.08123	-2.35077	-3.11574	-3.08216	-0.825736	-1.6461	-1.67015	-1.51255	0.06019651	0.005518781	0.01698812	0.005242861	6.03283e-05	5.414231e-05	0.000748352	0.0007484497	7.968598e-07	0.002443686	4.649671e-06	0.009605365	0.579214	0.375072	0.00551953	0.0401944	0.437913	0.1928	0.188218	0.220347
371800	-5708.38	-5727.27	18.8897	0.131287	0.0796955	0.0313094	0.0159405	-2.03037	-2.52954	-3.46384	-4.13889	-0.875581	-1.64631	-1.70416	-1.42917	0.05241602	0.01290787	0.02458138	0.008289987	0.0007818192	0.003324301	0.001759331	2.616922e-05	2.11145e-07	0.002407285	1.127072e-06	0.009187409	0.319338	0.332939	0.179447	0.168276	0.41662	0.19276	0.181925	0.239507
371850	-5707.29	-5730.51	23.216	0.196694	0.0870021	0.0331128	0.00425428	-1.62611	-2.44182	-3.40783	-5.45983	-0.826154	-1.53562	-1.57578	-1.43785	0.05233686	0.005923846	0.01878059	0.00294564	0.0001585124	0.0006110918	0.001213081	9.543223e-05	1.794085e-06	0.00289939	1.647171e-05	0.009165469	0.371221	0.00809818	0.144771	0.475911	0.43773	0.215322	0.206846	0.237438
371900	-5711.85	-5728.5	16.6437	0.169996	0.0879383	0.0662595	0.00579157	-1.77198	-2.43112	-2.71418	-5.15135	-0.908695	-1.87205	-1.69142	-1.41211	0.0602844	0.007219486	0.01105591	0.003044619	9.3066e-05	0.0002069678	0.001962161	0.001360293	0.0005987929	0.005632121	3.678397e-05	0.01315462	0.742118	0.000585058	0.183648	0.0736495	0.40305	0.153809	0.184258	0.24363
371950	-5705.48	-5721.9	16.4207	0.176818	0.0629557	0.0416153	0.0045675	-1.73263	-2.76532	-3.17929	-5.38879	-0.844057	-1.7019	-2.03016	-1.50044	0.05700305	0.009963234	0.02007441	0.004985998	0.001573544	3.501819e-05	0.0001246985	0.0002133824	6.172316e-05	0.004021283	1.553182e-05	0.0112464	0.485195	0.136356	0.0972262	0.281223	0.429963	0.182337	0.131315	0.223032
372000	-5719.56	-5728.22	8.6619	0.0834633	0.0800303	0.0592903	0.00202569	-2.48335	-2.52535	-2.82531	-6.20185	-0.986658	-1.71626	-1.65869	-1.55697	0.05720443	0.008346513	0.01313018	0.007166943	0.001097581	0.00227672	3.312907e-06	0.004875103	0.004592697	0.002129162	0.0001329031	0.01163394	0.570472	0.122667	0.180722	0.126139	0.37282	0.179738	0.190388	0.210774
372050	-5717.41	-5730.52	13.1095	0.1168	0.038588	0.0581714	0.0082524	-2.14729	-3.25481	-2.84436	-4.79725	-0.924518	-1.84587	-1.82988	-1.51941	0.04712259	0.006506099	0.0208357	0.002615821	0.0003073175	0.000270264	0.002097523	0.0001951076	0.007950026	0.003142598	0.001676915	0.01351607	0.401168	0.121224	0.316464	0.161144	0.396723	0.157888	0.160433	0.218841
372100	-5706.34	-5732.44	26.0973	0.24058	0.0450839	0.056406	0.0269328	-1.4247	-3.09923	-2.87518	-3.61441	-0.729158	-1.8839	-1.89945	-1.38005	0.04612834	0.01223106	0.01302939	0.002914952	0.0007918854	4.930383e-07	0.0004154747	3.107841e-06	0.003244727	0.002504988	0.0006690337	0.01299328	0.229955	0.15605	0.483108	0.130887	0.482315	0.151997	0.14965	0.251565
372150	-5712.97	-5725.88	12.9062	0.130907	0.0340472	0.0783676	0.00660306	-2.03326	-3.38001	-2.54634	-5.02022	-0.977668	-1.74041	-1.8309	-1.53866	0.05624622	0.01337864	0.01242089	0.007451666	0.001689978	8.37837e-07	0.005010503	9.451501e-06	0.002024622	0.003652227	0.0005991733	0.01337606	0.295161	0.0754359	0.567587	0.0618165	0.376187	0.175448	0.160269	0.214668
372200	-5702.8	-5721.74	18.9384	0.0992203	0.0462808	0.0615846	0.00750469	-2.31041	-3.07303	-2.78734	-4.89223	-0.99259	-1.87707	-1.66955	-1.48727	0.06768088	0.01361779	0.01514299	0.002832723	0.0001670505	2.300598e-07	9.216983e-05	0.0006154697	0.0004692321	0.002032526	0.0001326468	0.008354994	0.444244	0.432118	0.0327277	0.0909103	0.370616	0.153037	0.188332	0.225989
372250	-5710.48	-5721.66	11.1771	0.0956693	0.0182979	0.0213657	0.01149	-2.34686	-4.00097	-3.84597	-4.46628	-0.946252	-1.92616	-1.97021	-1.39059	0.06556653	0.01324526	0.01330406	0.005472543	0.0004108023	3.248205e-06	0.001597458	0.0003205237	0.0007814492	0.003219129	9.605523e-05	0.01325003	0.43546	0.105001	0.455153	0.00438654	0.388193	0.145707	0.139427	0.248929
372300	-5713.16	-5729.1	15.9389	0.112182	0.0350193	0.0265132	0.00465006	-2.18764	-3.35186	-3.63011	-5.37088	-0.910558	-1.94787	-1.73134	-1.49383	0.04952727	0.007083297	0.01497477	0.005246805	0.0005599822	0.0001887668	0.001985011	0.002327122	0.001424531	0.003484878	4.79722e-05	0.007386042	0.105538	0.552838	0.187748	0.153876	0.402299	0.142577	0.177048	0.224511
372350	-5710.74	-5726.17	15.427	0.139215	0.0717033	0.0409879	0.00862466	-1.97173	-2.63522	-3.19448	-4.75313	-0.962315	-1.81395	-1.66557	-1.40674	0.05458662	0.01261209	0.01417459	0.006238044	0.0001026288	0.001150139	0.00449398	0.0007891926	0.0001535815	0.002519532	1.2909e-05	0.01188551	0.572397	0.120214	0.188211	0.119178	0.382008	0.163008	0.189082	0.244941
372400	-5705.89	-5726.71	20.8267	0.142789	0.0329587	0.0922061	0.00746188	-1.94639	-3.4125	-2.38373	-4.89795	-0.846392	-1.90135	-1.74362	-1.50172	0.05987248	0.007676641	0.01285414	0.005301347	7.906551e-05	0.004371764	0.0002137153	0.0001167618	4.043566e-07	0.003910376	8.538599e-05	0.009304352	0.358539	0.104669	0.118172	0.418621	0.42896	0.149366	0.174886	0.222747
372450	-5711.01	-5734.04	23.025	0.262626	0.0151621	0.127736	0.0128434	-1.33702	-4.18895	-2.05779	-4.35492	-0.70518	-1.9201	-1.55192	-1.48428	0.05244593	0.01102964	0.01718557	0.001312008	0.000330676	0.0005455023	0.0003184835	0.00265786	3.619764e-07	0.001479655	9.611886e-05	0.009051311	0.0678317	0.517419	0.397959	0.0167904	0.494019	0.146592	0.211841	0.226666
372500	-5707.81	-5727.73	19.9222	0.326884	0.0366074	0.0750132	0.00918859	-1.11815	-3.3075	-2.59009	-4.68979	-0.516232	-1.85061	-1.79016	-1.47525	0.05766083	0.01734886	0.01365566	0.004231872	1.814751e-05	0.0002973029	1.967916e-05	0.0005530235	1.465493e-06	0.004620087	5.646182e-06	0.01621896	0.36835	0.180062	0.422426	0.0291621	0.596765	0.157142	0.166934	0.228721
372550	-5711.52	-5732.22	20.7032	0.214386	0.0870201	0.0669088	0.00547393	-1.53998	-2.44162	-2.70442	-5.20776	-0.75117	-1.74169	-2.09129	-1.51536	0.04866677	0.008292268	0.01345003	0.004123967	0.0006793239	0.0007648263	8.697997e-05	0.0006629291	0.0001999485	0.002665175	0.0007614125	0.01066572	0.326995	0.173447	0.235411	0.264147	0.471814	0.175224	0.123528	0.219728
372600	-5716.92	-5729.69	12.7707	0.230252	0.0543668	0.0358784	0.013746	-1.46858	-2.912	-3.32762	-4.28701	-0.804473	-1.71676	-1.44454	-1.50122	0.05432347	0.01073634	0.01550771	0.009104851	0.0002968206	0.0002825414	0.0005307549	0.004994582	0.003880971	0.00241415	0.0001106206	0.009218839	0.0437966	0.147615	0.30265	0.505939	0.447324	0.179647	0.235855	0.222859
372650	-5713.53	-5735.27	21.7449	0.130135	0.0923515	0.0397568	0.0491291	-2.03918	-2.38215	-3.22497	-3.0133	-0.930205	-1.69915	-1.86791	-1.46499	0.05620752	0.01061143	0.01310287	0.001778741	0.0002864626	0.004318899	0.0001351392	0.001204128	0.0001902056	0.005586975	3.12167e-05	0.007333142	0.483264	0.136003	0.158385	0.222348	0.394473	0.182838	0.154446	0.231079
372700	-5710.32	-5732.03	21.7036	0.233851	0.0643354	0.0184564	0.0154698	-1.45307	-2.74365	-3.99234	-4.16887	-0.806464	-1.69241	-1.41525	-1.3857	0.05227925	0.006802808	0.02006265	0.00313135	0.0003772054	0.0001869983	0.0001788051	0.0006079139	5.131704e-05	0.003696622	8.453819e-06	0.01215848	0.460327	0.102076	0.107103	0.330494	0.446434	0.184076	0.242865	0.250148
372750	-5704.63	-5724.08	19.4535	0.198015	0.0310106	0.0611038	0.0190319	-1.61941	-3.47343	-2.79518	-3.96164	-0.785862	-1.8417	-1.70925	-1.42245	0.04827895	0.009943927	0.02439367	0.01134483	5.879866e-05	0.0001824741	0.0012634	9.490601e-05	8.892694e-07	0.003561172	0.0005365922	0.00975632	0.814636	0.155209	0.0208869	0.00926788	0.455727	0.158548	0.181001	0.241121
372800	-5709.23	-5727.03	17.8005	0.186236	0.0249632	0.0365793	0.00622452	-1.68074	-3.69035	-3.30827	-5.07926	-0.763522	-2.02719	-1.70029	-1.56324	0.04569709	0.01339591	0.01556227	0.003830222	0.0008095428	0.0003542836	0.0002422858	0.001130126	4.249306e-05	0.00537756	1.57974e-05	0.01230862	0.850079	0.0256524	0.0361423	0.0881267	0.466022	0.131705	0.18263	0.209457
372850	-5713.99	-5731.81	17.8185	0.170606	0.0397098	0.0642533	0.0129531	-1.7684	-3.22616	-2.74492	-4.34642	-0.885399	-1.98036	-1.67723	-1.55838	0.05616925	0.01311717	0.01552983	0.003084042	0.0005376555	0.0004215291	0.003849441	8.317935e-05	0.0006242077	0.004637347	6.537041e-05	0.005174683	0.0688921	0.148655	0.685676	0.096777	0.41255	0.138019	0.186891	0.210476
372900	-5714.45	-5729.28	14.8305	0.180658	0.0845342	0.0478634	0.0176796	-1.71115	-2.4706	-3.0394	-4.03534	-0.791073	-1.74959	-1.58083	-1.38136	0.06337503	0.008138962	0.0209238	0.001235254	0.001078662	0.0001811392	0.0009495918	0.0001468219	0.003948844	0.001743475	0.0003661104	0.01094397	0.562588	0.0109447	0.102654	0.323814	0.453358	0.173844	0.205803	0.251238
372950	-5707.88	-5727.22	19.3333	0.113607	0.0739256	0.0292623	0.0148253	-2.17501	-2.6047	-3.53146	-4.21142	-0.956826	-1.68354	-2.0026	-1.47451	0.0646148	0.01288322	0.0104292	0.001303591	0.0002769577	0.001356527	1.223994e-05	8.94769e-05	0.0003148086	0.004397342	8.500804e-05	0.01133918	0.284771	0.170453	0.0404459	0.504331	0.38411	0.185716	0.134984	0.228892
373000	-5705.99	-5731.11	25.123	0.0810407	0.031733	0.0646448	0.0281966	-2.5128	-3.4504	-2.73885	-3.56855	-0.971176	-1.76845	-1.6986	-1.55716	0.05274047	0.006640101	0.0142241	0.007041541	0.001482897	0.0006889555	1.752821e-07	2.937037e-05	0.001347669	0.00234669	2.485169e-05	0.01192996	0.613322	0.0512297	0.286343	0.0491052	0.378638	0.170597	0.18294	0.210734
373050	-5703.97	-5729.15	25.1808	0.110406	0.0169714	0.102354	0.0169606	-2.20359	-4.07622	-2.27932	-4.07686	-0.932493	-1.83361	-1.60517	-1.52122	0.0453004	0.01125073	0.0231363	0.001568278	0.0009345332	0.0001494243	4.887945e-09	0.000228427	0.0006826119	0.003794914	7.980136e-06	0.01487405	0.414795	0.318603	0.201578	0.0650245	0.393571	0.159835	0.200855	0.218446
373100	-5709.67	-5743.69	34.0194	0.134432	0.0534635	0.158467	0.0380364	-2.0067	-2.92876	-1.84221	-3.26921	-0.906293	-1.73047	-1.39236	-1.45138	0.04018474	0.005254257	0.01435591	0.002630947	2.796543e-05	0.0009321518	9.287615e-08	0.0004255976	0.001286927	0.005040518	0.0002306706	0.008819334	0.355479	0.417378	0.127033	0.100111	0.404019	0.1772	0.248487	0.234247
373150	-5708.93	-5732.67	23.7356	0.113162	0.0467824	0.0499517	0.0199472	-2.17893	-3.06225	-2.9967	-3.91467	-0.842048	-1.87197	-1.65323	-1.50797	0.04196947	0.0161832	0.01890265	0.004653377	0.0001404653	0.00193191	7.154066e-07	8.033695e-05	0.0002730515	0.004358714	0.000208672	0.009582762	0.0754064	0.450293	0.162993	0.311308	0.430827	0.15382	0.191431	0.221358
373200	-5713.45	-5733.94	20.4913	0.261633	0.0912969	0.057885	0.0295159	-1.34081	-2.39364	-2.8493	-3.52283	-0.665196	-1.66165	-1.75173	-1.33935	0.06956529	0.008551645	0.01462448	0.005849961	0.002534572	0.000372905	1.287566e-06	0.0003177318	1.86721e-05	0.004223299	0.0002822787	0.005441137	0.0177776	0.526267	0.313322	0.142633	0.514173	0.189825	0.173473	0.262017
373250	-5701.48	-5722.72	21.2405	0.130487	0.019943	0.0460253	0.0208567	-2.03648	-3.91488	-3.07856	-3.87008	-0.9426	-2.01311	-1.79122	-1.4572	0.05923481	0.009398913	0.01513552	0.00429591	5.160939e-05	0.0003178031	8.384275e-06	0.0002160856	2.589268e-05	0.003961932	0.0001095985	0.01293197	0.448288	0.142728	0.160452	0.248532	0.389613	0.133573	0.166757	0.232888
